date,period,market_state,nav,benchmark_nav,gross_factor,entry_cost_pct,stop_cost_pct,cash_weight_pct,holdings,daily_return_pct,drawdown_pct,benchmark_daily_return_pct
2026-05-06,2026-W19,震荡,1.0025694104905292,1.0045211672831895,1.003369410490529,0.08,0.0,0.0,"科创50ETF易方达, 半导体设备ETF国泰",0.2569410490529167,0.0,0.452116728318952
2026-05-07,2026-W19,震荡,1.0210603936627083,1.0094533497739417,1.0218603936627082,0.0,0.0,0.0,"科创50ETF易方达, 半导体设备ETF国泰",1.844359400825124,0.0,0.49099836333879043
2026-05-08,2026-W19,震荡,0.9994387413450093,1.0041101520756268,1.0002387413450093,0.0,0.0,0.0,"科创50ETF易方达, 半导体设备ETF国泰",-2.1175684075002255,-2.1175684075002255,-0.5293159609120579
2026-05-11,2026-W20,震荡,1.0561023349313672,1.020550760378134,1.056695414378376,0.0,0.0,2.1013113325153765e-14,"科创50ETF易方达, 半导体设备ETF国泰",5.6695414378376,0.0,1.6373311502251298
2026-05-12,2026-W20,震荡,1.0687583234623539,1.0199342375667901,1.069358510181481,0.0,0.0,0.0,"科创50ETF易方达, 半导体设备ETF国泰",1.1983676308990665,0.0,-0.060410793395082596
2026-05-13,2026-W20,震荡,1.1045527859277369,1.0310316481709825,1.105173073880715,0.0,0.0,0.0,"科创50ETF易方达, 半导体设备ETF国泰",3.3491633870436743,0.0,1.0880515817046188
2026-05-14,2026-W20,震荡,1.077694069726588,1.0154130702836004,1.0782992745270865,0.0,0.0,0.0,"科创50ETF易方达, 半导体设备ETF国泰",-2.431637178714796,-2.431637178714796,-1.5148495116603766
2026-05-15,2026-W20,震荡,1.0920685544015003,1.002466091245376,1.0926818315366014,0.0,0.0,2.0321066802472365e-14,"科创50ETF易方达, 半导体设备ETF国泰",1.3338186669765273,-1.1302521423411038,-1.2750455373406133
2026-05-18,2026-W21,退潮,1.0963561076804902,0.9971228935470612,1.0044620843668737,0.05359999999999999,0.0,36.80191258632377,"科创50ETF易方达, 美国50ETF汇添富",0.39260843668735834,-0.7420811709204167,-0.5330053300532933
2026-05-19,2026-W21,退潮,1.116711813455586,1.000616522811344,1.023101670401151,0.0,0.0,36.131078002556045,"科创50ETF易方达, 美国50ETF汇添富",1.8566691636498822,0.0,0.350370981038739
2026-05-20,2026-W21,退潮,1.133773538124396,1.0010275380189066,1.03872497957899,0.0,0.0,35.587355218298136,"科创50ETF易方达, 美国50ETF汇添富",1.5278538709117662,0.0,0.04107619634421411
2026-05-21,2026-W21,退潮,1.1134909350865567,0.9880805589806821,1.020152333240908,0.0,0.0,36.23559058000158,"科创50ETF易方达, 美国50ETF汇添富",-1.7889465890510103,-1.7889465890510103,-1.293368918086646
2026-05-22,2026-W21,退潮,1.1173728903349351,0.9991779695848746,1.0240910141560688,0.0,0.0384,85.10170217626852,美国50ETF汇添富,0.34862926370178293,-1.4465541166706508,1.1231281198003318
2026-05-25,2026-W22,退潮,1.1195080166470162,1.0145910398684752,1.0025348449207507,0.0624,0.0,36.86715258873329,"工业母机ETF国泰, 纳指ETF广发",0.1910844920750776,-1.2582337651820152,1.5425750719868514
2026-05-26,2026-W22,退潮,1.1110693451064926,1.0217838060008222,0.9949826019645125,0.0,0.0,37.14716192631505,"工业母机ETF国泰, 纳指ETF广发",-0.75378393142711,-2.002533332667389,0.708932550131669
2026-05-27,2026-W22,退潮,1.0934857010324188,1.0135635018495683,0.979246007470258,0.0,0.0,37.74450167484365,"工业母机ETF国泰, 纳指ETF广发",-1.5825874551861019,-3.553428946544779,-0.8045052292840138
2026-05-28,2026-W22,退潮,1.1073768862466091,1.0135635018495683,0.9916780123402048,0.0,0.0,37.27102613991559,"工业母机ETF国泰, 纳指ETF广发",1.2703581949974119,-2.328212027373211,0.0
2026-05-29,2026-W22,退潮,1.0913517330307894,1.0117139334155363,0.9773361991868391,0.0,0.0,37.818305157601564,"工业母机ETF国泰, 纳指ETF广发",-1.447127298289208,-3.741647133852255,-0.18248175182481452
2026-06-01,2026-W23,震荡,1.0766757694729776,1.0004110152075627,0.9865628898035803,0.0010399999999999964,0.0,38.82100587230307,"纳指ETF广发, 工业母机ETF国泰",-1.3447510196419654,-5.036082315510326,-1.1172049563274333
2026-06-02,2026-W23,震荡,1.0747429293911066,1.0143855322646937,0.9851654383420104,0.0,0.037360000000000004,84.39953735244073,纳指ETF广发,-0.17951923287148341,-5.206560812042227,1.396877567789634
2026-06-03,2026-W23,震荡,1.072037098648055,1.0203452527743524,0.9826860994990351,0.0,0.0,84.6125625016222,纳指ETF广发,-0.2517653914303586,-5.4452178852640865,0.5875202593192741
2026-06-04,2026-W23,震荡,1.0687514470314925,1.0123304562268804,0.9796754737611367,0.0,0.0,84.87268603505659,纳指ETF广发,-0.30648674572045786,-5.735015759890616,-0.7854984894259509
2026-06-05,2026-W23,震荡,1.0656590690394334,0.995273325113029,0.9768419436548793,0.0,0.0,85.1189734585365,纳指ETF广发,-0.28934491744065927,-6.007766700715611,-1.684937068615533
2026-06-08,2026-W24,退潮,1.0775113561840008,0.9739005343197696,1.0119620253164558,0.084,0.0,9.806927108423489,通信ETF国泰,1.1122025316455897,-4.962382702410739,-2.1474292793722927
2026-06-09,2026-W24,退潮,1.1345713291211752,0.9917796958487461,1.065506329113924,0.0,0.0,9.313716165188264,通信ETF国泰,5.295533324052548,0.0,1.8358303439544033
2026-06-10,2026-W24,退潮,1.0951149648561076,0.9831483764899299,1.0284810126582278,0.0,0.0,9.64928401830714,通信ETF国泰,-3.47764510280989,-3.47764510280989,-0.8702859510982153
2026-06-11,2026-W24,退潮,1.0787253981613876,0.9763666255651458,1.013101265822785,0.0,0.0,9.79588998887564,通信ETF国泰,-1.4966069518439595,-4.922205376284728,-0.6897993311036688
2026-06-12,2026-W24,退潮,1.0671919993762136,0.9901356350184954,1.0022784810126582,0.0,0.0,9.90175651126657,通信ETF国泰,-1.069169114292834,-5.93874779095227,1.410229425384113
2026-06-15,2026-W25,退潮,1.0978858737507555,1.0108919030004107,1.030201342281879,0.14400000000000002,0.0,9.580453303327419,半导体设备ETF国泰,2.8761342281878877,-3.2334199207057157,2.096305520963049
2026-06-16,2026-W25,退潮,1.1036157636802923,1.0090423345663788,1.0355704697986576,0.0,0.0,9.530712311299487,半导体设备ETF国泰,0.521902145435349,-2.728393063207457,-0.18296401707661447
2026-06-17,2026-W25,退潮,1.1773880965230776,1.0189066995478833,1.104697986577181,0.0,0.0,8.933540586076216,半导体设备ETF国泰,6.684603035822212,0.0,0.977596741344211
2026-06-18,2026-W25,退潮,1.1945777663116879,1.024249897246198,1.1208053691275168,0.0,0.0,8.80498921248761,半导体设备ETF国泰,1.4599833172572962,0.0,0.5244050020169366
2026-06-22,2026-W26,震荡,1.2255945249643994,1.0462392108508014,1.0266318207450162,0.06672,0.0,0.0,"半导体设备ETF国泰, 创业板人工智能ETF华宝",2.5964620745016154,0.0,2.1468699839486405
2026-06-23,2026-W26,震荡,1.2022693179256003,1.0156185778873816,1.0071059198814696,0.0,0.0,0.0,"半导体设备ETF国泰, 创业板人工智能ETF华宝",-1.9031748725767628,-1.9031748725767628,-2.926733451188379
2026-06-24,2026-W26,震荡,1.247594239524192,1.020756267981915,1.0450481308256212,0.0,0.0,0.0,"半导体设备ETF国泰, 创业板人工智能ETF华宝",3.7699474587603587,0.0,0.5058680696074402
2026-06-25,2026-W26,震荡,1.2865094056088486,1.0374023838882036,1.0776246337391227,0.0,0.0,0.0,"半导体设备ETF国泰, 创业板人工智能ETF华宝",3.1192165570993913,0.0,1.6307630360378411
2026-06-26,2026-W26,震荡,1.2816759562226474,1.0084258117550349,1.0735784765758893,0.0,0.0,0.0,"半导体设备ETF国泰, 创业板人工智能ETF华宝",-0.3757026077795156,-0.3757026077795156,-2.7931854199682915
2026-06-29,2026-W27,退潮,1.2693310345274318,1.0191122071516645,0.9909249413111637,0.055679999999999986,0.0,37.30362322750895,"创业板人工智能ETF华宝, 日经ETF华夏",-0.9631858688836203,-1.33526976223598,1.059710617485221
2026-06-30,2026-W27,退潮,1.2981002377468494,1.031442663378545,1.0133714911428435,0.0,0.0,36.47688004832614,"创业板人工智能ETF华宝, 日经ETF华夏",2.2664854507499,0.0,1.2099213551119314
2026-07-01,2026-W27,退潮,1.2829809026448449,1.027127003699137,1.0015749562787863,0.0,0.0,36.90674316771423,"创业板人工智能ETF华宝, 日经ETF华夏",-1.1647278586318977,-1.1647278586318977,-0.4184100418409997
2026-07-02,2026-W27,退潮,1.2320189661824776,0.9967118783394984,0.9619330053621427,0.0,0.012,53.372272862369464,创业板人工智能ETF华宝,-3.9721508213653056,-5.090613932793886,-2.9611844737895354
2026-07-03,2026-W27,退潮,1.2268822126600232,1.0020550760378133,0.95830916430254,0.0,0.0384,100.0,现金,-0.41693786081646866,-5.486327096776544,0.5360824742268067
2026-07-06,2026-W28,退潮,1.2163704386054623,1.0022605836415945,0.9921521244972897,0.072,0.0,10.01379696571164,"科创100ETF鹏华, 创新药ETF广发",-0.856787550271032,-6.29610847951525,0.02050861361770906
2026-07-07,2026-W28,退潮,1.190466254800829,0.9917796958487461,0.9710382934079383,0.0,0.0,10.231694143507292,"科创100ETF鹏华, 创新药ETF广发",-2.129629509438913,-8.291654204828113,-1.0457248308386347
2026-07-08,2026-W28,退潮,1.174269006886813,0.9860254829428687,0.9578363350236054,0.0,0.0,10.372824741054231,"科创100ETF鹏华, 创新药ETF广发",-1.3605801801350403,-9.539419781246938,-0.5801906340654694
2026-07-09,2026-W28,退潮,1.217926191325555,1.010275380189067,0.9934201783528588,0.0,0.0,10.001005556857118,"科创100ETF鹏华, 创新药ETF广发",3.7178179942332523,-6.176260052186322,2.459358065860795
2026-07-10,2026-W28,退潮,1.2064755767105975,0.9923962186600902,0.9840870781605174,0.0,0.0,10.095924726879478,"科创100ETF鹏华, 创新药ETF广发",-0.9401731152932191,-7.05836563093829,-1.7697314890154803
2026-07-13,2026-W29,退潮,1.1695905458477762,0.9749280723386763,0.9695234533402602,0.0096,0.0,10.305464287788702,"创新药ETF广发, 科创100ETF鹏华",-3.057254665973985,-9.899828084318907,-1.7601987989231738
2026-07-14,2026-W29,退潮,1.1878515932935232,0.9940402794903408,0.9849953150172408,0.0,0.0336,50.03050878017379,创新药ETF广发,1.5613196866695267,-8.493076362476293,1.9603709949409742
2026-07-15,2026-W29,退潮,1.2122446096338808,0.9942457870941224,1.00521372375359,0.0,0.0,49.0237853775762,创新药ETF广发,2.0535407350613433,-6.613944410178263,0.02067397146994221
2026-07-16,2026-W29,退潮,1.2086308294353092,0.9767776407727085,1.0022184039407975,0.0,0.0,49.170365442011,创新药ETF广发,-0.2981065182597997,-6.892334329037242,-1.7569243489045094
2026-07-17,2026-W29,退潮,1.1625551319035223,0.9430743937525687,0.964028076327693,0.0,0.0,51.119140879373695,创新药ETF广发,-3.812222591849168,-10.441805794489078,-3.450452345886801
2026-07-20,2026-W30,冰点,1.1802240181465808,0.9556103575832305,1.015262321144674,0.006399999999999997,0.0,59.09544839707276,创新药ETF广发,1.519832114467401,-9.080671597816647,1.3292656352146492
2026-07-21,2026-W30,冰点,1.183920536848977,0.983764899301274,1.0184419713831478,0.0,0.0,58.910936494941524,创新药ETF广发,0.3132048361633055,-8.795907864253804,2.94623655913977
2026-07-22,2026-W30,冰点,1.1846598405894562,0.9792437320180845,1.0190779014308426,0.0,0.0,58.874172291232064,创新药ETF广发,0.062445385266052256,-8.738955117541236,-0.45957802381449975
2026-07-23,2026-W30,冰点,1.1817026256275394,0.983764899301274,1.0165341812400637,0.0,0.0,59.02150511371577,创新药ETF广发,-0.2496256613582326,-8.9667661043915,0.46169989506821274
2026-07-24,2026-W30,冰点,1.1610021208941221,0.9660912453760787,0.9987281399046105,0.0,0.0,60.07385025933786,创新药ETF广发,-1.7517524531541318,-10.561443012343364,-1.7965322749112222
